eventName,eventId,year,awardName,categoryName,newCategoryName,primaryNomineeName,primaryNomineeCode,secondaryNomineeName,secondaryNomineeCode,awardNominationId,isWinner,string
"Academy Awards, USA",ev0000003,2007,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Children of Men'],['tt0206634'],"['Alfonso Cuarón', 'Alex Rodríguez']","['nm0190859', 'nm1008771']",an0056723,False,"{""primaryNominees"": [""tt0206634""], ""secondaryNominees"": [""nm0190859"", ""nm1008771""]}"
"Academy Awards, USA",ev0000003,2007,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['United 93'],['tt0475276'],"['Clare Douglas', 'Richard Pearson', 'Christopher Rouse']","['nm0234995', 'nm0669362', 'nm0002582']",an0056724,False,"{""primaryNominees"": [""tt0475276""], ""secondaryNominees"": [""nm0234995"", ""nm0669362"", ""nm0002582""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Bourne Ultimatum'],['tt0440963'],['Christopher Rouse'],['nm0002582'],an0052352,True,"{""primaryNominees"": [""tt0440963""], ""secondaryNominees"": [""nm0002582""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Into the Wild'],['tt0758758'],['Jay Cassidy'],['nm0144203'],an0052353,False,"{""primaryNominees"": [""tt0758758""], ""secondaryNominees"": [""nm0144203""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['No Country for Old Men'],['tt0477348'],"['Ethan Coen', 'Joel Coen']","['nm0001053', 'nm0001054']",an0052354,False,"{""primaryNominees"": [""tt0477348""], ""secondaryNominees"": [""nm0001053"", ""nm0001054""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Diving Bell and the Butterfly'],['tt0401383'],['Juliette Welfling'],['nm0919761'],an0052355,False,"{""primaryNominees"": [""tt0401383""], ""secondaryNominees"": [""nm0919761""]}"
"Academy Awards, USA",ev0000003,2008,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['There Will Be Blood'],['tt0469494'],['Dylan Tichenor'],['nm0862664'],an0052356,False,"{""primaryNominees"": [""tt0469494""], ""secondaryNominees"": [""nm0862664""]}"
"Academy Awards, USA",ev0000003,2009,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Slumdog Millionaire'],['tt1010048'],['Chris Dickens'],['nm0225323'],an0048930,True,"{""primaryNominees"": [""tt1010048""], ""secondaryNominees"": [""nm0225323""]}"
"Academy Awards, USA",ev0000003,2009,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Frost/Nixon'],['tt0870111'],"['Mike Hill', 'Daniel P. Hanley']","['nm0384528', 'nm0360067']",an0048933,False,"{""primaryNominees"": [""tt0870111""], ""secondaryNominees"": [""nm0384528"", ""nm0360067""]}"
"Academy Awards, USA",ev0000003,2009,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Milk'],['tt1013753'],['Elliot Graham'],['nm0971680'],an0048934,False,"{""primaryNominees"": [""tt1013753""], ""secondaryNominees"": [""nm0971680""]}"
"Academy Awards, USA",ev0000003,2009,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Curious Case of Benjamin Button'],['tt0421715'],"['Kirk Baxter', 'Angus Wall']","['nm0062775', 'nm0908370']",an0048931,False,"{""primaryNominees"": [""tt0421715""], ""secondaryNominees"": [""nm0062775"", ""nm0908370""]}"
"Academy Awards, USA",ev0000003,2009,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Dark Knight'],['tt0468569'],['Lee Smith'],['nm0809059'],an0048932,False,"{""primaryNominees"": [""tt0468569""], ""secondaryNominees"": [""nm0809059""]}"
"Academy Awards, USA",ev0000003,2010,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Hurt Locker'],['tt0887912'],"['Bob Murawski', 'Chris Innis']","['nm0613657', 'nm0409197']",an0048322,True,"{""primaryNominees"": [""tt0887912""], ""secondaryNominees"": [""nm0613657"", ""nm0409197""]}"
"Academy Awards, USA",ev0000003,2010,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Avatar'],['tt0499549'],"['Stephen E. Rivkin', 'John Refoua', 'James Cameron']","['nm0729701', 'nm0716350', 'nm0000116']",an0048323,False,"{""primaryNominees"": [""tt0499549""], ""secondaryNominees"": [""nm0729701"", ""nm0716350"", ""nm0000116""]}"
"Academy Awards, USA",ev0000003,2010,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['District 9'],['tt1136608'],['Julian Clarke'],['nm1026592'],an0048324,False,"{""primaryNominees"": [""tt1136608""], ""secondaryNominees"": [""nm1026592""]}"
"Academy Awards, USA",ev0000003,2010,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Inglourious Basterds'],['tt0361748'],['Sally Menke'],['nm0579673'],an0048325,False,"{""primaryNominees"": [""tt0361748""], ""secondaryNominees"": [""nm0579673""]}"
"Academy Awards, USA",ev0000003,2010,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Precious'],['tt0929632'],['Joe Klotz'],['nm0460114'],an0048326,False,"{""primaryNominees"": [""tt0929632""], ""secondaryNominees"": [""nm0460114""]}"
"Academy Awards, USA",ev0000003,2011,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Social Network'],['tt1285016'],"['Kirk Baxter', 'Angus Wall']","['nm0062775', 'nm0908370']",an0310812,True,"{""primaryNominees"": [""tt1285016""], ""secondaryNominees"": [""nm0062775"", ""nm0908370""]}"
"Academy Awards, USA",ev0000003,2011,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['127 Hours'],['tt1542344'],['Jon Harris'],['nm1154184'],an0310808,False,"{""primaryNominees"": [""tt1542344""], ""secondaryNominees"": [""nm1154184""]}"
"Academy Awards, USA",ev0000003,2011,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Black Swan'],['tt0947798'],['Andrew Weisblum'],['nm0918733'],an0310809,False,"{""primaryNominees"": [""tt0947798""], ""secondaryNominees"": [""nm0918733""]}"
"Academy Awards, USA",ev0000003,2011,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Fighter'],['tt0964517'],['Pamela Martin'],['nm0552862'],an0310810,False,"{""primaryNominees"": [""tt0964517""], ""secondaryNominees"": [""nm0552862""]}"
"Academy Awards, USA",ev0000003,2011,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,"[""The King's Speech""]",['tt1504320'],['Tariq Anwar'],['nm0031697'],an0310811,False,"{""primaryNominees"": [""tt1504320""], ""secondaryNominees"": [""nm0031697""]}"
"Academy Awards, USA",ev0000003,2012,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Girl with the Dragon Tattoo'],['tt1568346'],"['Angus Wall', 'Kirk Baxter']","['nm0908370', 'nm0062775']",an0367921,True,"{""primaryNominees"": [""tt1568346""], ""secondaryNominees"": [""nm0908370"", ""nm0062775""]}"
"Academy Awards, USA",ev0000003,2012,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Hugo'],['tt0970179'],['Thelma Schoonmaker'],['nm0774817'],an0367922,False,"{""primaryNominees"": [""tt0970179""], ""secondaryNominees"": [""nm0774817""]}"
"Academy Awards, USA",ev0000003,2012,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Moneyball'],['tt1210166'],['Christopher Tellefsen'],['nm0854403'],an0367923,False,"{""primaryNominees"": [""tt1210166""], ""secondaryNominees"": [""nm0854403""]}"
"Academy Awards, USA",ev0000003,2012,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Artist'],['tt1655442'],"['Anne-Sophie Bion', 'Michel Hazanavicius']","['nm2691134', 'nm0371890']",an0367919,False,"{""primaryNominees"": [""tt1655442""], ""secondaryNominees"": [""nm2691134"", ""nm0371890""]}"
"Academy Awards, USA",ev0000003,2012,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Descendants'],['tt1033575'],['Kevin Tent'],['nm0855188'],an0367920,False,"{""primaryNominees"": [""tt1033575""], ""secondaryNominees"": [""nm0855188""]}"
"Academy Awards, USA",ev0000003,2013,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Argo'],['tt1024648'],['William Goldenberg'],['nm0325549'],an0428459,True,"{""primaryNominees"": [""tt1024648""], ""secondaryNominees"": [""nm0325549""]}"
"Academy Awards, USA",ev0000003,2013,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Life of Pi'],['tt0454876'],['Tim Squyres'],['nm0820163'],an0428460,False,"{""primaryNominees"": [""tt0454876""], ""secondaryNominees"": [""nm0820163""]}"
"Academy Awards, USA",ev0000003,2013,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Lincoln'],['tt0443272'],['Michael Kahn'],['nm0434883'],an0428461,False,"{""primaryNominees"": [""tt0443272""], ""secondaryNominees"": [""nm0434883""]}"
"Academy Awards, USA",ev0000003,2013,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Silver Linings Playbook'],['tt1045658'],"['Jay Cassidy', 'Crispin Struthers']","['nm0144203', 'nm0835370']",an0428462,False,"{""primaryNominees"": [""tt1045658""], ""secondaryNominees"": [""nm0144203"", ""nm0835370""]}"
"Academy Awards, USA",ev0000003,2013,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Zero Dark Thirty'],['tt1790885'],"['William Goldenberg', 'Dylan Tichenor']","['nm0325549', 'nm0862664']",an0428463,False,"{""primaryNominees"": [""tt1790885""], ""secondaryNominees"": [""nm0325549"", ""nm0862664""]}"
"Academy Awards, USA",ev0000003,2014,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Gravity'],['tt1454468'],"['Alfonso Cuarón', 'Mark Sanger']","['nm0190859', 'nm0002747']",an0481798,True,"{""primaryNominees"": [""tt1454468""], ""secondaryNominees"": [""nm0190859"", ""nm0002747""]}"
"Academy Awards, USA",ev0000003,2014,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['12 Years a Slave'],['tt2024544'],['Joe Walker'],['nm0907863'],an0481799,False,"{""primaryNominees"": [""tt2024544""], ""secondaryNominees"": [""nm0907863""]}"
"Academy Awards, USA",ev0000003,2014,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['American Hustle'],['tt1800241'],"['Jay Cassidy', 'Crispin Struthers', 'Alan Baumgarten']","['nm0144203', 'nm0835370', 'nm0062328']",an0481795,False,"{""primaryNominees"": [""tt1800241""], ""secondaryNominees"": [""nm0144203"", ""nm0835370"", ""nm0062328""]}"
"Academy Awards, USA",ev0000003,2014,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Captain Phillips'],['tt1535109'],['Christopher Rouse'],['nm0002582'],an0481796,False,"{""primaryNominees"": [""tt1535109""], ""secondaryNominees"": [""nm0002582""]}"
"Academy Awards, USA",ev0000003,2014,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Dallas Buyers Club'],['tt0790636'],"['Jean-Marc Vallée', 'Martin Pensa']","['nm0885249', 'nm3819839']",an0481797,False,"{""primaryNominees"": [""tt0790636""], ""secondaryNominees"": [""nm0885249"", ""nm3819839""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Whiplash'],['tt2582802'],['Tom Cross'],['nm0189285'],an0606518,True,"{""primaryNominees"": [""tt2582802""], ""secondaryNominees"": [""nm0189285""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['American Sniper'],['tt2179136'],"['Joel Cox', 'Gary Roach']","['nm0185088', 'nm0730013']",an0606519,False,"{""primaryNominees"": [""tt2179136""], ""secondaryNominees"": [""nm0185088"", ""nm0730013""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Boyhood'],['tt1065073'],['Sandra Adair'],['nm0010471'],an0606515,False,"{""primaryNominees"": [""tt1065073""], ""secondaryNominees"": [""nm0010471""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Grand Budapest Hotel'],['tt2278388'],['Barney Pilling'],['nm1306189'],an0606517,False,"{""primaryNominees"": [""tt2278388""], ""secondaryNominees"": [""nm1306189""]}"
"Academy Awards, USA",ev0000003,2015,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Imitation Game'],['tt2084970'],['William Goldenberg'],['nm0325549'],an0606516,False,"{""primaryNominees"": [""tt2084970""], ""secondaryNominees"": [""nm0325549""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Mad Max: Fury Road'],['tt1392190'],['Margaret Sixel'],['nm0803459'],an0704521,True,"{""primaryNominees"": [""tt1392190""], ""secondaryNominees"": [""nm0803459""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Spotlight'],['tt1895587'],['Tom McArdle'],['nm0002500'],an0704523,False,"{""primaryNominees"": [""tt1895587""], ""secondaryNominees"": [""nm0002500""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Star Wars: Episode VII - The Force Awakens'],['tt2488496'],"['Maryann Brandon', 'Mary Jo Markey']","['nm0104783', 'nm0548407']",an0704525,False,"{""primaryNominees"": [""tt2488496""], ""secondaryNominees"": [""nm0104783"", ""nm0548407""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Big Short'],['tt1596363'],['Hank Corwin'],['nm0181650'],an0704522,False,"{""primaryNominees"": [""tt1596363""], ""secondaryNominees"": [""nm0181650""]}"
"Academy Awards, USA",ev0000003,2016,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Revenant'],['tt1663202'],['Stephen Mirrione'],['nm0592537'],an0704524,False,"{""primaryNominees"": [""tt1663202""], ""secondaryNominees"": [""nm0592537""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Hacksaw Ridge'],['tt2119532'],['John Gilbert'],['nm0003016'],an0808575,True,"{""primaryNominees"": [""tt2119532""], ""secondaryNominees"": [""nm0003016""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Arrival'],['tt2543164'],['Joe Walker'],['nm0907863'],an0808577,False,"{""primaryNominees"": [""tt2543164""], ""secondaryNominees"": [""nm0907863""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Hell or High Water'],['tt2582782'],['Jake Roberts'],['nm1075638'],an0808578,False,"{""primaryNominees"": [""tt2582782""], ""secondaryNominees"": [""nm1075638""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['La La Land'],['tt3783958'],['Tom Cross'],['nm0189285'],an0808574,False,"{""primaryNominees"": [""tt3783958""], ""secondaryNominees"": [""nm0189285""]}"
"Academy Awards, USA",ev0000003,2017,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Moonlight'],['tt4975722'],"['Joi McMillon', 'Nat Sanders']","['nm1536314', 'nm1477623']",an0808576,False,"{""primaryNominees"": [""tt4975722""], ""secondaryNominees"": [""nm1536314"", ""nm1477623""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Dunkirk'],['tt5013056'],['Lee Smith'],['nm0809059'],an0908200,True,"{""primaryNominees"": [""tt5013056""], ""secondaryNominees"": [""nm0809059""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Baby Driver'],['tt3890160'],"['Paul Machliss', 'Jonathan Amos']","['nm0532651', 'nm1633672']",an0908201,False,"{""primaryNominees"": [""tt3890160""], ""secondaryNominees"": [""nm0532651"", ""nm1633672""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,"['I, Tonya']",['tt5580036'],['Tatiana S. Riegel'],['nm0726186'],an0951725,False,"{""primaryNominees"": [""tt5580036""], ""secondaryNominees"": [""nm0726186""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Shape of Water'],['tt5580390'],['Sidney Wolinsky'],['nm0938485'],an0951720,False,"{""primaryNominees"": [""tt5580390""], ""secondaryNominees"": [""nm0938485""]}"
"Academy Awards, USA",ev0000003,2018,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,"['Three Billboards Outside Ebbing, Missouri']",['tt5027774'],['Jon Gregory'],['nm0339856'],an0951721,False,"{""primaryNominees"": [""tt5027774""], ""secondaryNominees"": [""nm0339856""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Bohemian Rhapsody'],['tt1727824'],['John Ottman'],['nm0653211'],an1141408,True,"{""primaryNominees"": [""tt1727824""], ""secondaryNominees"": [""nm0653211""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['BlacKkKlansman'],['tt7349662'],['Barry Alexander Brown'],['nm0113084'],an1141407,False,"{""primaryNominees"": [""tt7349662""], ""secondaryNominees"": [""nm0113084""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Green Book'],['tt6966692'],['Patrick J. Don Vito'],['nm0004011'],an1141410,False,"{""primaryNominees"": [""tt6966692""], ""secondaryNominees"": [""nm0004011""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['The Favourite'],['tt5083738'],['Yorgos Mavropsaridis'],['nm0561430'],an1141406,False,"{""primaryNominees"": [""tt5083738""], ""secondaryNominees"": [""nm0561430""]}"
"Academy Awards, USA",ev0000003,2019,Oscar,Best Achievement in Film Editing,Best Achievement in Film Editing,['Vice'],['tt6266538'],['Hank Corwin'],['nm0181650'],an1141405,False,"{""primaryNominees"": [""tt6266538""], ""secondaryNominees"": [""nm0181650""]}"
